product_id,product_name,brand,author,rating,skin_type,date,text,helpful
2,아누아 어성초 77 수딩 토너,아누아,쩝쩝,5.0,,2026.03.08,저번에 쓴 적이 있는데 무난하게 괜찮았던 거 같아서 이번에 새로 샀어요 리뉴얼이 된 거 같은데 과연 어떨지...,
2,아누아 어성초 77 수딩 토너,아누아,라카타,5.0,,2026.01.29,자극도가 낮고 성분도 좋아요 아누아 문의한적잇는데 정말 자세히 친절하게 답변주셧어요,
2,아누아 어성초 77 수딩 토너,아누아,하뉘하뉘,5.0,,2026.01.26,아누아 토너는 처음 구매해봤어요. 보습과 진정에 효과가 있기를 기대해 봅니다!,
2,아누아 어성초 77 수딩 토너,아누아,ujkim****,5.0,,2026.03.08,"일단 제 피부는 복합성이라 토너 잘못 쓰면 건조하거나 끈적거리는 편인데, 이건 딱 중간이라 데일리로 쓰기 괜찮았어요. 세안하고 화장솜에 적셔서 닦토로도 쓰고, 손에 덜어서 흡수시키기도 했는데 자극 없이 순한 느낌이라 편하게 쓰고 있어요.",
2,아누아 어성초 77 수딩 토너,아누아,떡볶이가최고야,5.0,,2026.02.28,피부 예민하신분들 오히려 피부 진정템 찾아서 쓰다가 괜히 얼굴에 뭐가 더 나신적 있으시죠!!!! 제가 그렇거든요...그래서 오히려 아무 성분 없이 수분만채워주는 듯한 토너가 도 좋거등요👍 근데 이게 딱 그래요! 이거 쓰고 피부에 뭐 안나기 시작했어요ㅎㅎ,
2,아누아 어성초 77 수딩 토너,아누아,sysy****,5.0,"지성, 웜톤",2026.02.21,"피부가 뒤집어졌을 때 어성초가 잘 맞았던 기억이 있어서 구매해 본 아누아 토너입니다. 250ml 두 통 기획이라 가성비가 훌륭해서 팍팍 쓰기 좋네요. • 수분감 및 제형: 콧물 제형이 아닌 완전 찰랑거리는 물토너 제형입니다. 세안 후 화장솜에 듬뿍 적셔 피부 결을 따라 닦아내면(닦토), 피부 속까지 수분이 싹 스며들면서 산뜻하게 마무리됩니다. 히알루론산이 들어있어서 물토너인데도 금방 건조해지지 않아요. • 진정 효과: 트러블이 올라오거나 홍조가 심한 날, 화장솜에 흠뻑 적셔 양 볼에 5분 정도 얹어두고 스킨팩을 해주면 붉은기가 눈에 띄게 가라앉는 게 보입니다. 자극 없이 순해서 매일 손이 가는 데일리 아이템이에요. • 총평: 끈적임 없이 깔끔한 수분감을 원하시는 수부지/지성 분들에게 특히 추천합니다. 더블 기획이니 한 통은 욕실에 두고 세안 직후 바로 쓰고, 한 통은 화장대에 두고 스킨팩 용도로 아낌없이 활용해 보세요!",
2,아누아 어성초 77 수딩 토너,아누아,hoyeon****,5.0,,2026.03.22,거의 무향이라 여러번 흡수시키기 좋고 피부에 자극없이 순했습니다. 매일 아침에 사용하기 좋은제품인 것 같아요. 수분을 잘 채워주는 건 더 써봐야 알 것 같아여,
2,아누아 어성초 77 수딩 토너,아누아,dje****,5.0,,2026.03.21,화장 전에 슥슥 닦토해서 수분 충전하기 좋았어요 그냥 무난해요,
2,아누아 어성초 77 수딩 토너,아누아,a9901****,5.0,,2026.03.20,현재 쓰는 스킨이 있지만 다음 스킨으로 쓰려고 구입합니다.,
2,아누아 어성초 77 수딩 토너,아누아,cme****,5.0,,2026.03.20,빳는 배송 감사합니다 잘 받았습니다 진정에좋아요!!!!!,
